lat,lon,species,d18Oc,sigmaT
-21.27,-38.9333,"T, sacculifer",-0.83,24.655075073242188
-8.5733,-34.345,"T, sacculifer",-1.45,23.777734756469727
0.004666666666667,159.483833333333,"T, sacculifer",-1.81,21.541963577270508
-8.5583,-34.48,"T, sacculifer",-1.46,23.777734756469727
0.013833333333333,160.451666666667,"T, sacculifer",-1.87,21.566429138183594
-8.735,-34.135,"T, sacculifer",-1.28,23.777734756469727
0.0,160.4,"T, sacculifer",-1.98,21.566429138183594
-8.9167,-33.7,"T, sacculifer",-1.29,23.5106258392334
-1.265,-24.1533,"T, sacculifer",-0.87,23.52602195739746
-0.00783,161.003,"T, sacculifer",-1.86,21.630155563354492
-0.008,158.912833333333,"T, sacculifer",-2.02,21.541311264038086
-0.997666666666667,157.848666666667,"T, sacculifer",-2.1,21.523488998413086
6.08666699999999,-44.193333,"T, sacculifer",-2.18,23.065282821655273
5.09,-43.7616669999999,"T, sacculifer",-2.22,23.094228744506836
-0.008,158.912833333333,"T, sacculifer",-2.07,21.541311264038086
-20.3667,-12.7067,"T, sacculifer",-0.95,25.066909790039062
0.004666666666667,159.483833333333,"T, sacculifer",-2.14,21.541963577270508
-15.5383,-17.07,"T, sacculifer",0.29,24.939611434936523
-15.3533,-18.6867,"T, sacculifer",0.37,24.912864685058594
0.0,160.4,"T, sacculifer",-2.09,21.566429138183594
3.6817,-32.0117,"T, sacculifer",-0.93,23.06537628173828
-0.00783,161.003,"T, sacculifer",-1.99,21.630155563354492
4.025,-41.6833,"T, sacculifer",-1.81,23.121980667114258
-26.7383,-46.7383,"T, sacculifer",-0.42,24.506059646606445
5.853333,-44.978333,"T, sacculifer",-2.22,23.095308303833008
5.675,-45.088333,"T, sacculifer",-2.18,23.095306396484375
-23.5883,10.7583,"T, sacculifer",-0.39,25.40772819519043
-26.4767,11.6367,"T, sacculifer",-0.45,25.5089054107666
-29.175,13.0883,"T, sacculifer",-0.69,25.583404541015625
-29.173,13.09,"T, sacculifer",-0.34,25.583404541015625
-29.173,13.09,"T, sacculifer",0.03,25.583404541015625
-29.4483,11.75,"T, sacculifer",0.1,25.48235321044922
-30.27,3.2617,"T, sacculifer",0.45,25.46915626525879
-28.8917,1.0017,"T, sacculifer",-0.27,25.364938735961914
1.95,3.55,"T, sacculifer",-1.32,22.132902145385742
17.0433333333333,-66.0016666666667,"T, sacculifer",-1.27,22.68825340270996
-5.545,-1.7733,"T, sacculifer",-0.98,23.694236755371094
17.6033333333333,-65.6816666666667,"T, sacculifer",-1.07,22.640920639038086
30.48,-36.95,"T, sacculifer",-0.23,25.46497917175293
-31.658,-36.023,"T, sacculifer",1.07,25.27709197998047
-31.915,-36.205,"T, sacculifer",-0.62,25.27709197998047
-32.035,-36.188,"T, sacculifer",-0.49,25.387514114379883
-30.838,-38.243,"T, sacculifer",-0.27,25.187454223632812
-30.878,-37.805,"T, sacculifer",-0.42,25.178014755249023
-2.225,156.998,"T, sacculifer",-1.79,21.554763793945312
11.707716,94.49343,"T, sacculifer",-2.727,20.236785888671875
-0.0145,161.774,"T, sacculifer",-1.95,21.630155563354492
-31.515,-35.937,"T, sacculifer",-0.28,25.27228355407715
38.91,-25.02,"T, sacculifer",-0.28,25.979637145996094
-0.022,162.644,"T, sacculifer",-1.6,21.6769962310791
31.9,-64.3,"T, sacculifer",-0.86,24.956880569458008
33.85,-30.09,"T, sacculifer",-0.27,25.6278018951416
0.32,159.36,"T, sacculifer",-2.22,21.541963577270508
33.75,-32.16,"T, sacculifer",-0.49,25.56980323791504
5.902,-87.237,"T, sacculifer",-1.5,20.75993537902832
44.0,-20.02,"T, sacculifer",-0.26,26.40440559387207
0.32,159.36,"T, sacculifer",-1.98,21.541963577270508
18.75,115.87,"T, sacculifer",-2.34,21.783395767211914
38.57,-25.03,"T, sacculifer",-0.03,25.979637145996094
2.81,-89.852,"T, sacculifer",-1.76,21.62882423400879
31.43,-36.25,"T, sacculifer",-0.47,25.46012306213379
32.77,-34.7,"T, sacculifer",-0.32,25.505178451538086
-0.373,-106.178,"T, sacculifer",-0.69,23.494544982910156
16.522,-74.807,"T, sacculifer",-2.05,23.053327560424805
4.76,-43.3069999999999,"T, sacculifer",-1.92,23.140344619750977
4.337,-43.4869999999999,"T, sacculifer",-2.11,23.140344619750977
4.342,-43.408,"T, sacculifer",-1.85,23.140344619750977
4.363,-43.6969999999999,"T, sacculifer",-2.12,23.140344619750977
4.563,-43.382,"T, sacculifer",-2.01,23.140344619750977
4.792,-43.038,"T, sacculifer",-1.65,23.140344619750977
4.948,-42.8919999999999,"T, sacculifer",-1.62,23.136632919311523
-31.412,-35.882,"T, sacculifer",-0.13,25.27228355407715
4.865,-43.205,"T, sacculifer",-1.67,23.140344619750977
2.46,-19.7616666666667,"T, sacculifer",-1.49,22.816070556640625
42.25,-25.67,"T, sacculifer",-0.17,26.19413185119629
5.45333333333333,-21.1433333333333,"T, sacculifer",-1.86,22.65032386779785
6.64,-21.8966666666666,"T, sacculifer",-1.26,22.7247314453125
37.12,-30.03,"T, sacculifer",-0.23,25.8015079498291
-7.605,-167.96,"T, sacculifer",-1.21,22.342819213867188
-0.00583,159.367,"T, sacculifer",-2.23,21.559057235717773
-9.317,-97.603,"T, sacculifer",-0.14,23.759307861328125
-0.00783,161.003,"T, sacculifer",-2.0,21.630155563354492
5.26333333333333,-21.7116666666666,"T, sacculifer",-1.1,22.65032386779785
-2.23,157.0,"T, sacculifer",-1.895,21.568410873413086
1.75,160.8,"T, sacculifer",-1.7871428,21.548490524291992
-1.63,159.24,"T, sacculifer",-2.0799999,21.586759567260742
18.9333333333333,-64.09,"T, sacculifer",-1.49,23.09039306640625
-11.7407,10.5494,"T, sacculifer",-0.19,24.108274459838867
18.305,-63.6266666666667,"T, sacculifer",-1.29,23.097763061523438
18.315,-63.45,"T, sacculifer",-1.41,23.097763061523438
-19.6558,9.1377,"T, sacculifer",-0.16,25.423385620117188
-20.099,9.178,"T, sacculifer",-0.275,25.3866024017334
-20.0993,9.1777,"T, sacculifer",0.04,25.3866024017334
17.8416666666666,-63.7366666666667,"T, sacculifer",-1.15,22.94011878967285
-21.0631,8.2288,"T, sacculifer",-0.28,25.287832260131836
18.0316666666667,-64.1633333333333,"T, sacculifer",-1.21,23.09039306640625
-21.0768,7.7786,"T, sacculifer",0.06,25.2515926361084
-22.9133,6.0267,"T, sacculifer",-0.64,25.23610496520996
17.9933333333333,-63.4516666666666,"T, sacculifer",-1.33,22.94011878967285
-22.0617,5.5417,"T, sacculifer",-0.28,25.236658096313477
17.575,-65.37,"T, sacculifer",-1.34,22.640920639038086
-21.7217,5.43,"T, sacculifer",-0.55,25.23339080810547
17.6716666666667,-65.485,"T, sacculifer",-1.23,22.640920639038086
-21.6017,5.0317,"T, sacculifer",-0.59,25.23339080810547
17.93,-65.435,"T, sacculifer",-1.28,22.640920639038086
-6.2067,0.875,"T, sacculifer",-1.11,23.76726722717285
-21.8892,7.1017,"T, sacculifer",-0.82,25.2515926361084
16.4216666666667,-62.4533333333333,"T, sacculifer",-1.15,22.86484718322754
15.4533333333333,-62.2316666666667,"T, sacculifer",-1.29,22.800912857055664
-11.7867,13.3048,"T, sacculifer",-0.93,23.866668701171875
-0.02,160.42,"T, sacculifer",-1.6833333,21.587173461914062
0.0,161.0,"T, sacculifer",-1.57,21.602087020874023
-0.02,161.43,"T, sacculifer",-1.82,21.630155563354492
0.01,161.98,"T, sacculifer",-1.89,21.602087020874023
-0.88,160.99,"T, sacculifer",-1.68,21.587173461914062
1.1,161.61,"T, sacculifer",-1.73,21.575838088989258
1.36,162.39,"T, sacculifer",-1.6,21.60639762878418
2.79,156.23,"T, sacculifer",-2.31,21.431509017944336
-0.05,155.87,"T, sacculifer",-2.23,21.479753494262695
-2.23,157.0,"T, sacculifer",-2.01,21.568410873413086
2.258,-90.952,"T, sacculifer",-1.42,21.712038040161133
-5.6988,11.7093,"T, sacculifer",-1.19,20.95332145690918
-2.243,-86.585,"T, sacculifer",-0.07,23.47971534729004
-2.32,-86.24,"T, sacculifer",-0.2,23.47971534729004
-6.2355,11.5022,"T, sacculifer",-1.53,21.503881454467773
-2.48,-82.988,"T, sacculifer",-0.99,23.52094078063965
1.367,-33.483,"T, sacculifer",-1.58,23.217145919799805
18.433,-21.083,"T, sacculifer",-1.04,24.792966842651367
12.0316666666666,-61.1766666666667,"T, sacculifer",-1.1,22.637556076049805
12.085,-61.245,"T, sacculifer",-1.35,22.637556076049805
14.41,-61.6616666666667,"T, sacculifer",-1.35,22.63581085205078
0.0083,-23.4917,"T, sacculifer",-1.3,23.269317626953125
-41.135,13.481,"T, sacculifer",0.28,26.191347122192383
0.0,-23.1017,"T, sacculifer",-1.28,23.269317626953125
-4.295,-37.0917,"T, sacculifer",-1.585,23.54979705810547
-6.476167,102.859332999999,"T, sacculifer",-2.72,21.16712760925293
21.0,-17.58,"T, sacculifer",-0.6,25.8304500579834
-7.113167,104.642833,"T, sacculifer",-2.76,21.147520065307617
19.71,-17.11,"T, sacculifer",-1.43,25.193166732788086
19.7,-17.14,"T, sacculifer",-1.24,25.193166732788086
19.69,-17.15,"T, sacculifer",-0.98,25.193166732788086
19.68,-17.2,"T, sacculifer",-0.9,25.193166732788086
19.65,-17.23,"T, sacculifer",-1.38,25.193166732788086
19.62,-17.25,"T, sacculifer",-1.03,25.193166732788086
21.02,-17.88,"T, sacculifer",-0.58,25.8304500579834
29.22,-12.84,"T, sacculifer",-0.1,26.007444381713867
29.08,-11.98,"T, sacculifer",-0.22,26.12095832824707
29.06,-11.95,"T, sacculifer",-0.24,26.12095832824707
29.04,-11.92,"T, sacculifer",-0.22,26.12095832824707
29.02,-11.9,"T, sacculifer",-0.3,26.12095832824707
28.91,-11.7,"T, sacculifer",-0.13,26.162574768066406
28.26,-13.4,"T, sacculifer",-0.2,25.95749855041504
27.2,-14.66,"T, sacculifer",-0.44,25.93079376220703
32.21,-10.45,"T, sacculifer",-0.28,26.0189266204834
32.49,-10.11,"T, sacculifer",-0.12,26.0189266204834
29.17,-12.09,"T, sacculifer",-0.36,26.007444381713867
32.45,-9.96,"T, sacculifer",-0.17,25.96808433532715
-6.274,103.0085,"T, sacculifer",-2.67,21.11730194091797
-5.937167,103.246332999999,"T, sacculifer",-2.66,21.128591537475586
-1.6167,100.0002,"T, sacculifer",-2.71,20.949308395385742
18.84,-18.77,"T, sacculifer",-1.2,24.889272689819336
-1.6661,99.6805,"T, sacculifer",-2.78,20.95477867126465
18.88,-16.74,"T, sacculifer",-1.01,25.15909767150879
-1.8755,99.6118,"T, sacculifer",-2.59,20.95477867126465
18.08,-18.01,"T, sacculifer",-0.86,24.889272689819336
-3.8299,101.2295,"T, sacculifer",-2.68,20.714248657226562
18.05,-18.07,"T, sacculifer",-0.69,24.889272689819336
-4.1595,101.6372,"T, sacculifer",-2.94,20.938047409057617
20.99,-18.03,"T, sacculifer",-1.12,25.39485740661621
21.0,-17.62,"T, sacculifer",-1.24,25.8304500579834
20.99,-17.66,"T, sacculifer",-0.72,25.64787483215332
-4.6978,101.9572,"T, sacculifer",-2.49,20.938047409057617
20.99,-17.68,"T, sacculifer",-1.25,25.64787483215332
-5.338833,103.657167,"T, sacculifer",-3.07,21.128591537475586
20.99,-17.7,"T, sacculifer",-0.78,25.64787483215332
-5.4778,103.0117,"T, sacculifer",-2.84,21.128591537475586
21.0,-17.73,"T, sacculifer",-0.69,25.8304500579834
-5.868333,103.294167,"T, sacculifer",-2.81,21.128591537475586
20.98,-17.88,"T, sacculifer",-0.86,25.64787483215332
-4.164833,101.499,"T, sacculifer",-2.65,20.938047409057617
18.73,-16.96,"T, sacculifer",-1.46,25.15909767150879
32.43,-9.87,"T, sacculifer",-0.15,25.96808433532715
32.4,-9.82,"T, sacculifer",0.06,25.96808433532715
12.58,-63.05,"T, sacculifer",-1.73,23.152177810668945
16.42,-62.455,"T, sacculifer",-1.37,22.86484718322754
17.93,-65.67,"T, sacculifer",-1.53,22.640920639038086
17.753,-67.008,"T, sacculifer",-1.79,22.67083740234375
16.71,-78.633,"T, sacculifer",-1.99,23.076929092407227
16.913,-79.018,"T, sacculifer",-1.8,23.10872459411621
16.57,-77.693,"T, sacculifer",-1.71,23.046751022338867
16.543,-76.868,"T, sacculifer",-1.69,23.064224243164062
16.535,-76.645,"T, sacculifer",-1.51,23.064224243164062
-0.9885,157.837,"T, sacculifer",-2.45,21.523488998413086
13.78,110.25,"T, sacculifer",-2.08,21.24005699157715
20.12,117.38,"T, sacculifer",-1.95,22.018754959106445
19.78,117.53,"T, sacculifer",-1.86,21.8387508392334
8.72,109.87,"T, sacculifer",-2.61,21.068323135375977
10.76,51.95,"T, sacculifer",-1.46,23.363550186157227
-40.808,13.725,"T, sacculifer",-0.03,26.048805236816406
-40.808,13.725,"T, sacculifer",0.58,26.048805236816406
-40.808,13.725,"T, sacculifer",0.22,26.048805236816406
-40.808,13.725,"T, sacculifer",0.84,26.048805236816406
-40.808,13.725,"T, sacculifer",-0.17,26.048805236816406
-4.97,61.67,"T, sacculifer",-1.41,22.309858322143555
32.41,-9.85,"T, sacculifer",-0.34,25.96808433532715
25.4,-16.25,"T, sacculifer",-0.09,25.888628005981445
34.1,-10.83,"T, sacculifer",-0.33,26.037315368652344
32.4,-9.81,"T, sacculifer",-0.17,25.96808433532715
32.39,-9.8,"T, sacculifer",-0.1,25.96808433532715
32.38,-9.78,"T, sacculifer",-0.17,25.96808433532715
32.38,-9.77,"T, sacculifer",-0.22,25.96808433532715
32.37,-9.65,"T, sacculifer",-0.21,25.96808433532715
-8.683833,112.6375,"T, sacculifer",-2.58,21.638036727905273
33.19,-9.83,"T, sacculifer",-0.18,25.98651695251465
34.87,-6.58,"T, sacculifer",-0.05,26.053560256958008
34.89,-6.67,"T, sacculifer",0.01,26.053560256958008
33.47,-12.76,"T, sacculifer",-0.1,26.03972625732422
34.89,-6.7,"T, sacculifer",-0.02,26.053560256958008
34.9,-6.79,"T, sacculifer",-0.14,26.053560256958008
34.93,-6.93,"T, sacculifer",-0.1,26.053560256958008
34.96,-7.12,"T, sacculifer",-0.15,25.973434448242188
34.99,-7.28,"T, sacculifer",-0.12,25.973434448242188
34.89,-7.82,"T, sacculifer",-0.04,25.973434448242188
34.91,-7.58,"T, sacculifer",-0.14,25.973434448242188
34.86,-8.13,"T, sacculifer",-0.18,25.997648239135742
34.8,-8.4,"T, sacculifer",-0.02,25.997648239135742
34.76,-8.85,"T, sacculifer",-0.23,25.997648239135742
34.89,-6.84,"T, sacculifer",-0.28,26.053560256958008
-1.563333,99.952167,"T, sacculifer",-2.47,20.95477867126465
18.75,-16.83,"T, sacculifer",-1.44,25.15909767150879
-1.495833,100.126333,"T, sacculifer",-2.87,20.949308395385742
23.5,-18.72,"T, sacculifer",-0.75,25.704954147338867
22.86,-17.15,"T, sacculifer",-0.8,25.890233993530273
35.413,-29.418,"T, sacculifer",-0.14,25.727645874023438
22.9,-17.16,"T, sacculifer",-1.0,25.890233993530273
33.748,-32.158,"T, sacculifer",-0.08,25.56980323791504
22.91,-17.19,"T, sacculifer",-0.52,25.890233993530273
1.42,146.235,"T, sacculifer",-2.25,21.328813552856445
22.92,-17.22,"T, sacculifer",-0.63,25.890233993530273
3.5179,96.3145,"T, sacculifer",-2.66,20.385303497314453
37.7,-25.8,"T, sacculifer",-0.12,25.922903060913086
3.4924,95.3311,"T, sacculifer",-2.6,20.769079208374023
23.13,-17.74,"T, sacculifer",-0.75,25.840805053710938
3.1952,96.7782,"T, sacculifer",-2.98,20.385303497314453
21.15,-18.57,"T, sacculifer",-1.03,25.567590713500977
2.9905,96.2202,"T, sacculifer",-2.7,20.385303497314453
15.32,-17.06,"T, sacculifer",-1.49,24.084266662597656
2.9511,96.4997,"T, sacculifer",-2.86,20.385303497314453
15.34,-18.18,"T, sacculifer",-1.36,24.0985107421875
2.8299,96.3852,"T, sacculifer",-2.79,20.385303497314453
15.35,-17.19,"T, sacculifer",-1.73,24.084266662597656
3.275,96.1538,"T, sacculifer",-2.51,20.385303497314453
2.8167,96.6135,"T, sacculifer",-3.06,20.385303497314453
26.84,-15.11,"T, sacculifer",-0.21,25.907907485961914
26.65,-15.05,"T, sacculifer",-0.34,25.907907485961914
-7.0117,-34.4417,"T, sacculifer",-1.45416666666666,23.48963165283203
53.4,-27.483,"T, sacculifer",-0.02,26.84116554260254
-21.6167,-39.9783,"T, sacculifer",-0.89,24.67119789123535
-4.245,-36.345,"T, sacculifer",-1.54037037037037,23.54979705810547
50.15,-27.033,"T, sacculifer",-0.06,26.659278869628906
43.917,-24.967,"T, sacculifer",0.04,26.283395767211914
27.05,-15.05,"T, sacculifer",-0.09,25.837739944458008
42.25,-25.6669999999999,"T, sacculifer",-0.04,26.19413185119629
26.0,-14.67,"T, sacculifer",-0.41,25.987104415893555
38.913,-25.017,"T, sacculifer",0.0,25.979637145996094
40.8,-27.45,"T, sacculifer",0.06,26.035219192504883
37.117,-30.033,"T, sacculifer",-0.17,25.8015079498291
26.23,-14.81,"T, sacculifer",-0.39,25.987104415893555
44.14,-24.92,"T, sacculifer",0.04,26.353708267211914
26.29,-14.86,"T, sacculifer",-0.3,25.987104415893555
42.87,-25.26,"T, sacculifer",-0.06,26.19413185119629
26.49,-14.93,"T, sacculifer",-0.2,25.987104415893555
40.407,-25.753,"T, sacculifer",-0.06,26.0747127532959
26.41,-14.96,"T, sacculifer",-0.24,25.987104415893555
38.57,-25.035,"T, sacculifer",-0.02,25.979637145996094
26.2,-14.79,"T, sacculifer",-0.39,25.987104415893555
15.38,-17.2,"T, sacculifer",-1.42,24.084266662597656
2.7833,96.4163,"T, sacculifer",-2.94,20.385303497314453
15.38,-17.25,"T, sacculifer",-1.3,24.084266662597656
-0.696667,99.7629999999999,"T, sacculifer",-2.93,20.8709659576416
14.12,-17.52,"T, sacculifer",-1.82,23.872346878051758
-0.768167,99.268167,"T, sacculifer",-3.1,20.8709659576416
14.12,-17.52,"T, sacculifer",-1.83,23.872346878051758
-0.789667,99.90833,"T, sacculifer",-2.96,20.8709659576416
14.12,-17.53,"T, sacculifer",-2.04,23.872346878051758
-0.808833,99.6529999999999,"T, sacculifer",-2.12,20.8709659576416
14.12,-17.54,"T, sacculifer",-1.61,23.872346878051758
-0.874833,99.795333,"T, sacculifer",-2.92,20.8709659576416
14.13,-17.45,"T, sacculifer",-1.77,23.872346878051758
14.11,-17.55,"T, sacculifer",-1.82,23.872346878051758
14.11,-17.6,"T, sacculifer",-1.78,23.872346878051758
-0.954833,98.259833,"T, sacculifer",-2.67,20.938079833984375
14.14,-17.65,"T, sacculifer",-1.83,23.872346878051758
-1.178167,97.9815,"T, sacculifer",-2.83,21.080163955688477
14.15,-17.87,"T, sacculifer",-2.06,23.872346878051758
-1.2966,99.7197,"T, sacculifer",-2.84,20.95477867126465
18.77,-16.89,"T, sacculifer",-0.6,25.15909767150879
-1.4593,100.2252,"T, sacculifer",-2.88,20.949308395385742
18.75,-16.83,"T, sacculifer",-1.13,25.15909767150879
-0.944,99.521333,"T, sacculifer",-2.9,20.8709659576416
0.6863,98.0705,"T, sacculifer",-3.0,20.83856773376465
19.37,-19.93,"T, sacculifer",-0.84,25.0504207611084
-0.674333,99.123167,"T, sacculifer",-2.95,20.8709659576416
2.5634,96.7567,"T, sacculifer",-2.46,20.385303497314453
15.4,-17.28,"T, sacculifer",-1.47,24.084266662597656
2.4871,97.1209,"T, sacculifer",-2.77,20.385303497314453
15.43,-17.34,"T, sacculifer",-1.52,24.084266662597656
2.0489,97.7997,"T, sacculifer",-2.85,20.385303497314453
15.48,-17.36,"T, sacculifer",-1.79,24.084266662597656
1.7596,96.7739,"T, sacculifer",-2.56,20.82721519470215
1.6785,96.981,"T, sacculifer",-2.8,20.82721519470215
15.83,-17.85,"T, sacculifer",-1.44,24.084266662597656
1.5965,96.660333,"T, sacculifer",-2.64,20.82721519470215
12.54,-17.56,"T, sacculifer",-1.88,23.42820167541504
1.4495,98.0453,"T, sacculifer",-2.57,20.520334243774414
12.54,-17.58,"T, sacculifer",-1.86,23.42820167541504
1.1549,98.0661,"T, sacculifer",-2.8,20.520334243774414
12.54,-17.59,"T, sacculifer",-1.74,23.42820167541504
0.9951,98.0298,"T, sacculifer",-2.94,20.83856773376465
12.54,-17.6,"T, sacculifer",-1.84,23.42820167541504
0.3413,98.1268,"T, sacculifer",-2.76,20.83856773376465
12.53,-17.62,"T, sacculifer",-1.82,23.42820167541504
-0.5,98.85,"T, sacculifer",-2.92,20.938079833984375
12.53,-17.64,"T, sacculifer",-1.91,23.42820167541504
-3.67,-37.7167,"T, sacculifer",-1.31199999999999,23.496620178222656
-8.678167,112.868,"T, sacculifer",-2.37,21.638036727905273
